date,store,item,sales
2016-04-27,3,38,105
2016-04-28,3,38,125
2016-04-29,3,38,121
2016-04-30,3,38,124
2016-05-01,3,38,126
2016-05-02,3,38,92
2016-05-03,3,38,107
2016-05-04,3,38,93
2016-05-05,3,38,117
2016-05-06,3,38,144
2016-05-07,3,38,109
2016-05-08,3,38,121
2016-05-09,3,38,94
2016-05-10,3,38,95
2016-05-11,3,38,91
2016-05-12,3,38,110
2016-05-13,3,38,117
2016-05-14,3,38,125
2016-05-15,3,38,163
2016-05-16,3,38,77
2016-05-17,3,38,93
2016-05-18,3,38,106
2016-05-19,3,38,129
2016-05-20,3,38,127
2016-05-21,3,38,140
2016-05-22,3,38,146
2016-05-23,3,38,84
2016-05-24,3,38,98
2016-05-25,3,38,119
2016-05-26,3,38,114
2016-05-27,3,38,129
2016-05-28,3,38,118
2016-05-29,3,38,131
2016-05-30,3,38,81
2016-05-31,3,38,111
2016-06-01,3,38,126
2016-06-02,3,38,115
2016-06-03,3,38,111
2016-06-04,3,38,146
2016-06-05,3,38,150
2016-06-06,3,38,91
2016-06-07,3,38,104
2016-06-08,3,38,106
2016-06-09,3,38,114
2016-06-10,3,38,133
2016-06-11,3,38,134
2016-06-12,3,38,138
2016-06-13,3,38,99
2016-06-14,3,38,96
2016-06-15,3,38,131
2016-06-16,3,38,115
2016-06-17,3,38,115
2016-06-18,3,38,144
2016-06-19,3,38,114
2016-06-20,3,38,85
2016-06-21,3,38,96
2016-06-22,3,38,102
2016-06-23,3,38,122
2016-06-24,3,38,150
2016-06-25,3,38,142
2016-06-26,3,38,152
2016-06-27,3,38,88
2016-06-28,3,38,128
2016-06-29,3,38,116
2016-06-30,3,38,115
2016-07-01,3,38,146
2016-07-02,3,38,157
2016-07-03,3,38,161
2016-07-04,3,38,125
2016-07-05,3,38,93
2016-07-06,3,38,123
2016-07-07,3,38,135
2016-07-08,3,38,141
2016-07-09,3,38,167
2016-07-10,3,38,140
2016-07-11,3,38,99
2016-07-12,3,38,118
2016-07-13,3,38,129
2016-07-14,3,38,131
2016-07-15,3,38,131
2016-07-16,3,38,145
2016-07-17,3,38,151
2016-07-18,3,38,93
2016-07-19,3,38,141
2016-07-20,3,38,106
2016-07-21,3,38,107
2016-07-22,3,38,126
2016-07-23,3,38,146
2016-07-24,3,38,151
2016-07-25,3,38,103
2016-07-26,3,38,115
2016-07-27,3,38,111
2016-07-28,3,38,113
2016-07-29,3,38,125
2016-07-30,3,38,153
2016-07-31,3,38,182
2016-08-01,3,38,78
2016-08-02,3,38,127
2016-08-03,3,38,98
2016-08-04,3,38,110
2016-08-05,3,38,138
2016-08-06,3,38,113
2016-08-07,3,38,129
2016-08-08,3,38,80
2016-08-09,3,38,103
2016-08-10,3,38,110
2016-08-11,3,38,102
2016-08-12,3,38,101
2016-08-13,3,38,111
2016-08-14,3,38,122
2016-08-15,3,38,97
2016-08-16,3,38,102
2016-08-17,3,38,104
2016-08-18,3,38,101
2016-08-19,3,38,95
2016-08-20,3,38,127
2016-08-21,3,38,126
2016-08-22,3,38,88
2016-08-23,3,38,121
2016-08-24,3,38,110
2016-08-25,3,38,125
2016-08-26,3,38,133
2016-08-27,3,38,109
2016-08-28,3,38,133
2016-08-29,3,38,91
2016-08-30,3,38,116
2016-08-31,3,38,123
2016-09-01,3,38,108
2016-09-02,3,38,102
2016-09-03,3,38,127
2016-09-04,3,38,149
2016-09-05,3,38,72
2016-09-06,3,38,110
2016-09-07,3,38,95
2016-09-08,3,38,101
2016-09-09,3,38,99
2016-09-10,3,38,123
2016-09-11,3,38,107
2016-09-12,3,38,90
2016-09-13,3,38,90
2016-09-14,3,38,86
2016-09-15,3,38,101
2016-09-16,3,38,128
2016-09-17,3,38,127
2016-09-18,3,38,122
2016-09-19,3,38,87
2016-09-20,3,38,96
2016-09-21,3,38,98
2016-09-22,3,38,112
2016-09-23,3,38,90
2016-09-24,3,38,117
2016-09-25,3,38,119
2016-09-26,3,38,100
2016-09-27,3,38,90
2016-09-28,3,38,105
2016-09-29,3,38,110
2016-09-30,3,38,123
2016-10-01,3,38,123
2016-10-02,3,38,115
2016-10-03,3,38,89
2016-10-04,3,38,84
2016-10-05,3,38,83
2016-10-06,3,38,90
2016-10-07,3,38,101
2016-10-08,3,38,113
2016-10-09,3,38,109
2016-10-10,3,38,67
2016-10-11,3,38,93
2016-10-12,3,38,102
2016-10-13,3,38,101
2016-10-14,3,38,98
2016-10-15,3,38,122
2016-10-16,3,38,118
2016-10-17,3,38,81
2016-10-18,3,38,86
2016-10-19,3,38,89
2016-10-20,3,38,92
2016-10-21,3,38,103
2016-10-22,3,38,117
2016-10-23,3,38,99
2016-10-24,3,38,69
2016-10-25,3,38,93
2016-10-26,3,38,81
2016-10-27,3,38,99
2016-10-28,3,38,94
2016-10-29,3,38,106
2016-10-30,3,38,122
2016-10-31,3,38,74
2016-11-01,3,38,111
2016-11-02,3,38,101
2016-11-03,3,38,98
2016-11-04,3,38,110
2016-11-05,3,38,110
2016-11-06,3,38,126
2016-11-07,3,38,96
2016-11-08,3,38,88
2016-11-09,3,38,104
2016-11-10,3,38,109
2016-11-11,3,38,108
2016-11-12,3,38,108
2016-11-13,3,38,137
2016-11-14,3,38,91
2016-11-15,3,38,104
2016-11-16,3,38,99
2016-11-17,3,38,112
2016-11-18,3,38,105
2016-11-19,3,38,111
2016-11-20,3,38,109
2016-11-21,3,38,85
2016-11-22,3,38,91
2016-11-23,3,38,89
2016-11-24,3,38,107
2016-11-25,3,38,123
2016-11-26,3,38,115
2016-11-27,3,38,117
2016-11-28,3,38,84
2016-11-29,3,38,84
2016-11-30,3,38,107
2016-12-01,3,38,66
2016-12-02,3,38,77
2016-12-03,3,38,86
2016-12-04,3,38,92
2016-12-05,3,38,71
2016-12-06,3,38,60
2016-12-07,3,38,61
2016-12-08,3,38,80
2016-12-09,3,38,91
2016-12-10,3,38,96
2016-12-11,3,38,83
2016-12-12,3,38,52
2016-12-13,3,38,76
2016-12-14,3,38,73
2016-12-15,3,38,75
2016-12-16,3,38,83
2016-12-17,3,38,73
2016-12-18,3,38,79
2016-12-19,3,38,50
2016-12-20,3,38,62
2016-12-21,3,38,95
2016-12-22,3,38,87
2016-12-23,3,38,85
2016-12-24,3,38,83
2016-12-25,3,38,103
2016-12-26,3,38,59
2016-12-27,3,38,68
2016-12-28,3,38,68
2016-12-29,3,38,78
2016-12-30,3,38,63
2016-12-31,3,38,77
2017-01-01,3,38,80
2017-01-02,3,38,65
2017-01-03,3,38,61
2017-01-04,3,38,65
2017-01-05,3,38,58
2017-01-06,3,38,77
2017-01-07,3,38,78
2017-01-08,3,38,90
2017-01-09,3,38,55
2017-01-10,3,38,60
2017-01-11,3,38,69
2017-01-12,3,38,79
2017-01-13,3,38,80
2017-01-14,3,38,79
2017-01-15,3,38,81
2017-01-16,3,38,62
2017-01-17,3,38,72
2017-01-18,3,38,69
2017-01-19,3,38,56
2017-01-20,3,38,76
2017-01-21,3,38,88
2017-01-22,3,38,95
2017-01-23,3,38,42
2017-01-24,3,38,58
2017-01-25,3,38,66
2017-01-26,3,38,74
2017-01-27,3,38,75
2017-01-28,3,38,72
2017-01-29,3,38,77
2017-01-30,3,38,48
2017-01-31,3,38,70
2017-02-01,3,38,66
2017-02-02,3,38,74
2017-02-03,3,38,81
2017-02-04,3,38,73
2017-02-05,3,38,91
2017-02-06,3,38,52
2017-02-07,3,38,73
2017-02-08,3,38,65
2017-02-09,3,38,87
2017-02-10,3,38,85
2017-02-11,3,38,104
2017-02-12,3,38,85
2017-02-13,3,38,59
2017-02-14,3,38,71
2017-02-15,3,38,82
2017-02-16,3,38,78
2017-02-17,3,38,80
2017-02-18,3,38,89
2017-02-19,3,38,105
2017-02-20,3,38,49
2017-02-21,3,38,75
2017-02-22,3,38,80
2017-02-23,3,38,77
2017-02-24,3,38,79
2017-02-25,3,38,81
2017-02-26,3,38,102
2017-02-27,3,38,70
2017-02-28,3,38,72
2017-03-01,3,38,79
2017-03-02,3,38,90
2017-03-03,3,38,97
2017-03-04,3,38,74
2017-03-05,3,38,109
2017-03-06,3,38,99
2017-03-07,3,38,71
2017-03-08,3,38,98
2017-03-09,3,38,75
2017-03-10,3,38,92
2017-03-11,3,38,105
2017-03-12,3,38,125
2017-03-13,3,38,65
2017-03-14,3,38,67
2017-03-15,3,38,97
2017-03-16,3,38,78
2017-03-17,3,38,102
2017-03-18,3,38,126
2017-03-19,3,38,110
2017-03-20,3,38,76
2017-03-21,3,38,94
2017-03-22,3,38,95
2017-03-23,3,38,92
2017-03-24,3,38,112
2017-03-25,3,38,75
2017-03-26,3,38,111
2017-03-27,3,38,70
2017-03-28,3,38,82
2017-03-29,3,38,100
2017-03-30,3,38,91
2017-03-31,3,38,102
2017-04-01,3,38,107
2017-04-02,3,38,148
2017-04-03,3,38,87
2017-04-04,3,38,86
2017-04-05,3,38,77
2017-04-06,3,38,114
2017-04-07,3,38,100
2017-04-08,3,38,141
2017-04-09,3,38,141
2017-04-10,3,38,80
2017-04-11,3,38,105
2017-04-12,3,38,116
2017-04-13,3,38,111
2017-04-14,3,38,124
2017-04-15,3,38,114
2017-04-16,3,38,118
2017-04-17,3,38,74
2017-04-18,3,38,85
2017-04-19,3,38,107
2017-04-20,3,38,122
2017-04-21,3,38,111
2017-04-22,3,38,118
2017-04-23,3,38,147
2017-04-24,3,38,87
2017-04-25,3,38,102
2017-04-26,3,38,88
2017-04-27,3,38,112
2017-04-28,3,38,119
2017-04-29,3,38,107
2017-04-30,3,38,116
2017-05-01,3,38,89
2017-05-02,3,38,108
2017-05-03,3,38,110
2017-05-04,3,38,129
2017-05-05,3,38,141
2017-05-06,3,38,126
2017-05-07,3,38,135
2017-05-08,3,38,102
2017-05-09,3,38,111
2017-05-10,3,38,115
2017-05-11,3,38,100
2017-05-12,3,38,121
2017-05-13,3,38,119
2017-05-14,3,38,141
2017-05-15,3,38,93
2017-05-16,3,38,113
2017-05-17,3,38,107
2017-05-18,3,38,116
2017-05-19,3,38,131
2017-05-20,3,38,146
2017-05-21,3,38,146
2017-05-22,3,38,102
2017-05-23,3,38,117
2017-05-24,3,38,127
2017-05-25,3,38,137
2017-05-26,3,38,133
2017-05-27,3,38,156
2017-05-28,3,38,125
2016-07-22,10,50,93
2016-07-23,10,50,98
2016-07-24,10,50,149
2016-07-25,10,50,72
2016-07-26,10,50,96
2016-07-27,10,50,104
2016-07-28,10,50,101
2016-07-29,10,50,105
2016-07-30,10,50,97
2016-07-31,10,50,133
2016-08-01,10,50,70
2016-08-02,10,50,66
2016-08-03,10,50,82
2016-08-04,10,50,108
2016-08-05,10,50,94
2016-08-06,10,50,97
2016-08-07,10,50,106
2016-08-08,10,50,90
2016-08-09,10,50,91
2016-08-10,10,50,86
2016-08-11,10,50,86
2016-08-12,10,50,114
2016-08-13,10,50,94
2016-08-14,10,50,113
2016-08-15,10,50,82
2016-08-16,10,50,96
2016-08-17,10,50,90
2016-08-18,10,50,102
2016-08-19,10,50,90
2016-08-20,10,50,96
2016-08-21,10,50,105
2016-08-22,10,50,72
2016-08-23,10,50,81
2016-08-24,10,50,90
2016-08-25,10,50,81
2016-08-26,10,50,87
2016-08-27,10,50,104
2016-08-28,10,50,116
2016-08-29,10,50,88
2016-08-30,10,50,84
2016-08-31,10,50,81
2016-09-01,10,50,89
2016-09-02,10,50,88
2016-09-03,10,50,101
2016-09-04,10,50,114
2016-09-05,10,50,58
2016-09-06,10,50,68
2016-09-07,10,50,81
2016-09-08,10,50,83
2016-09-09,10,50,107
2016-09-10,10,50,92
2016-09-11,10,50,113
2016-09-12,10,50,63
2016-09-13,10,50,81
2016-09-14,10,50,70
2016-09-15,10,50,78
2016-09-16,10,50,92
2016-09-17,10,50,89
2016-09-18,10,50,92
2016-09-19,10,50,73
2016-09-20,10,50,74
2016-09-21,10,50,79
2016-09-22,10,50,89
2016-09-23,10,50,82
2016-09-24,10,50,97
2016-09-25,10,50,114
2016-09-26,10,50,46
2016-09-27,10,50,97
2016-09-28,10,50,80
2016-09-29,10,50,99
2016-09-30,10,50,79
2016-10-01,10,50,97
2016-10-02,10,50,101
2016-10-03,10,50,79
2016-10-04,10,50,60
2016-10-05,10,50,68
2016-10-06,10,50,86
2016-10-07,10,50,89
2016-10-08,10,50,84
2016-10-09,10,50,84
2016-10-10,10,50,69
2016-10-11,10,50,73
2016-10-12,10,50,70
2016-10-13,10,50,67
2016-10-14,10,50,78
2016-10-15,10,50,73
2016-10-16,10,50,97
2016-10-17,10,50,69
2016-10-18,10,50,85
2016-10-19,10,50,80
2016-10-20,10,50,92
2016-10-21,10,50,82
2016-10-22,10,50,101
2016-10-23,10,50,81
2016-10-24,10,50,78
2016-10-25,10,50,92
2016-10-26,10,50,59
2016-10-27,10,50,74
2016-10-28,10,50,84
2016-10-29,10,50,96
2016-10-30,10,50,86
2016-10-31,10,50,61
2016-11-01,10,50,96
2016-11-02,10,50,95
2016-11-03,10,50,88
2016-11-04,10,50,86
2016-11-05,10,50,98
2016-11-06,10,50,92
2016-11-07,10,50,63
2016-11-08,10,50,84
2016-11-09,10,50,79
2016-11-10,10,50,78
2016-11-11,10,50,85
2016-11-12,10,50,87
2016-11-13,10,50,105
2016-11-14,10,50,59
2016-11-15,10,50,87
2016-11-16,10,50,83
2016-11-17,10,50,93
2016-11-18,10,50,73
2016-11-19,10,50,96
2016-11-20,10,50,115
2016-11-21,10,50,74
2016-11-22,10,50,79
2016-11-23,10,50,80
2016-11-24,10,50,94
2016-11-25,10,50,84
2016-11-26,10,50,90
2016-11-27,10,50,106
2016-11-28,10,50,74
2016-11-29,10,50,84
2016-11-30,10,50,74
2016-12-01,10,50,60
2016-12-02,10,50,88
2016-12-03,10,50,81
2016-12-04,10,50,70
2016-12-05,10,50,58
2016-12-06,10,50,55
2016-12-07,10,50,44
2016-12-08,10,50,51
2016-12-09,10,50,74
2016-12-10,10,50,75
2016-12-11,10,50,55
2016-12-12,10,50,51
2016-12-13,10,50,69
2016-12-14,10,50,53
2016-12-15,10,50,63
2016-12-16,10,50,69
2016-12-17,10,50,67
2016-12-18,10,50,65
2016-12-19,10,50,44
2016-12-20,10,50,58
2016-12-21,10,50,64
2016-12-22,10,50,56
2016-12-23,10,50,64
2016-12-24,10,50,65
2016-12-25,10,50,64
2016-12-26,10,50,61
2016-12-27,10,50,60
2016-12-28,10,50,43
2016-12-29,10,50,68
2016-12-30,10,50,63
2016-12-31,10,50,64
2017-01-01,10,50,69
2017-01-02,10,50,40
2017-01-03,10,50,63
2017-01-04,10,50,63
2017-01-05,10,50,67
2017-01-06,10,50,60
2017-01-07,10,50,61
2017-01-08,10,50,80
2017-01-09,10,50,46
2017-01-10,10,50,50
2017-01-11,10,50,51
2017-01-12,10,50,58
2017-01-13,10,50,64
2017-01-14,10,50,65
2017-01-15,10,50,64
2017-01-16,10,50,32
2017-01-17,10,50,38
2017-01-18,10,50,38
2017-01-19,10,50,47
2017-01-20,10,50,54
2017-01-21,10,50,62
2017-01-22,10,50,75
2017-01-23,10,50,55
2017-01-24,10,50,54
2017-01-25,10,50,52
2017-01-26,10,50,45
2017-01-27,10,50,61
2017-01-28,10,50,65
2017-01-29,10,50,66
2017-01-30,10,50,46
2017-01-31,10,50,53
2017-02-01,10,50,67
2017-02-02,10,50,67
2017-02-03,10,50,54
2017-02-04,10,50,72
2017-02-05,10,50,64
2017-02-06,10,50,51
2017-02-07,10,50,61
2017-02-08,10,50,48
2017-02-09,10,50,61
2017-02-10,10,50,68
2017-02-11,10,50,69
2017-02-12,10,50,62
2017-02-13,10,50,48
2017-02-14,10,50,57
2017-02-15,10,50,63
2017-02-16,10,50,70
2017-02-17,10,50,73
2017-02-18,10,50,75
2017-02-19,10,50,79
2017-02-20,10,50,52
2017-02-21,10,50,51
2017-02-22,10,50,55
2017-02-23,10,50,57
2017-02-24,10,50,61
2017-02-25,10,50,63
2017-02-26,10,50,72
2017-02-27,10,50,51
2017-02-28,10,50,62
2017-03-01,10,50,76
2017-03-02,10,50,78
2017-03-03,10,50,81
2017-03-04,10,50,80
2017-03-05,10,50,90
2017-03-06,10,50,60
2017-03-07,10,50,59
2017-03-08,10,50,76
2017-03-09,10,50,81
2017-03-10,10,50,91
2017-03-11,10,50,93
2017-03-12,10,50,80
2017-03-13,10,50,63
2017-03-14,10,50,62
2017-03-15,10,50,51
2017-03-16,10,50,83
2017-03-17,10,50,92
2017-03-18,10,50,77
2017-03-19,10,50,85
2017-03-20,10,50,70
2017-03-21,10,50,60
2017-03-22,10,50,57
2017-03-23,10,50,67
2017-03-24,10,50,73
2017-03-25,10,50,79
2017-03-26,10,50,81
2017-03-27,10,50,66
2017-03-28,10,50,60
2017-03-29,10,50,73
2017-03-30,10,50,68
2017-03-31,10,50,69
2017-04-01,10,50,101
2017-04-02,10,50,110
2017-04-03,10,50,64
2017-04-04,10,50,106
2017-04-05,10,50,69
2017-04-06,10,50,78
2017-04-07,10,50,90
2017-04-08,10,50,90
2017-04-09,10,50,114
2017-04-10,10,50,54
2017-04-11,10,50,72
2017-04-12,10,50,79
2017-04-13,10,50,79
2017-04-14,10,50,103
2017-04-15,10,50,97
2017-04-16,10,50,115
2017-04-17,10,50,70
2017-04-18,10,50,86
2017-04-19,10,50,87
2017-04-20,10,50,107
2017-04-21,10,50,92
2017-04-22,10,50,123
2017-04-23,10,50,90
2017-04-24,10,50,67
2017-04-25,10,50,97
2017-04-26,10,50,78
2017-04-27,10,50,90
2017-04-28,10,50,103
2017-04-29,10,50,97
2017-04-30,10,50,113
2017-05-01,10,50,73
2017-05-02,10,50,88
2017-05-03,10,50,86
2017-05-04,10,50,99
2017-05-05,10,50,107
2017-05-06,10,50,100
2017-05-07,10,50,110
2017-05-08,10,50,72
2017-05-09,10,50,97
2017-05-10,10,50,85
2017-05-11,10,50,92
2017-05-12,10,50,105
2017-05-13,10,50,96
2017-05-14,10,50,113
2017-05-15,10,50,74
2017-05-16,10,50,78
2017-05-17,10,50,90
2017-05-18,10,50,92
2017-05-19,10,50,100
2017-05-20,10,50,133
2017-05-21,10,50,100
2017-05-22,10,50,75
2017-05-23,10,50,81
2017-05-24,10,50,97
2017-05-25,10,50,88
2017-05-26,10,50,96
2017-05-27,10,50,101
2017-05-28,10,50,110
2017-05-29,10,50,69
2017-05-30,10,50,91
2017-05-31,10,50,102
2017-06-01,10,50,117
2017-06-02,10,50,95
2017-06-03,10,50,102
2017-06-04,10,50,125
2017-06-05,10,50,80
2017-06-06,10,50,80
2017-06-07,10,50,87
2017-06-08,10,50,87
2017-06-09,10,50,101
2017-06-10,10,50,116
2017-06-11,10,50,137
2017-06-12,10,50,82
2017-06-13,10,50,103
2017-06-14,10,50,83
2017-06-15,10,50,105
2017-06-16,10,50,121
2017-06-17,10,50,121
2017-06-18,10,50,150
2017-06-19,10,50,76
2017-06-20,10,50,82
2017-06-21,10,50,84
2017-06-22,10,50,92
2017-06-23,10,50,97
2017-06-24,10,50,129
2017-06-25,10,50,107
2017-06-26,10,50,82
2017-06-27,10,50,83
2017-06-28,10,50,91
2017-06-29,10,50,122
2017-06-30,10,50,112
2017-07-01,10,50,119
2017-07-02,10,50,120
2017-07-03,10,50,99
2017-07-04,10,50,98
2017-07-05,10,50,103
2017-07-06,10,50,93
2017-07-07,10,50,108
2017-07-08,10,50,120
2017-07-09,10,50,135
2017-07-10,10,50,95
2017-07-11,10,50,95
2017-07-12,10,50,108
2017-07-13,10,50,105
2017-07-14,10,50,101
2017-07-15,10,50,109
2017-07-16,10,50,143
2017-07-17,10,50,72
2017-07-18,10,50,106
2017-07-19,10,50,110
2017-07-20,10,50,93
2017-07-21,10,50,129
2017-07-22,10,50,116
2017-07-23,10,50,140
2017-07-24,10,50,80
2017-07-25,10,50,85
2017-07-26,10,50,85
2017-07-27,10,50,103
2017-07-28,10,50,115
2017-07-29,10,50,125
2017-07-30,10,50,110
2017-07-31,10,50,91
2017-08-01,10,50,80
2017-08-02,10,50,89
2017-08-03,10,50,89
2017-08-04,10,50,99
2017-08-05,10,50,110
2017-08-06,10,50,101
2017-08-07,10,50,70
2017-08-08,10,50,74
2017-08-09,10,50,80
2017-08-10,10,50,124
2017-08-11,10,50,106
2017-08-12,10,50,100
2017-08-13,10,50,123
2017-08-14,10,50,59
2017-08-15,10,50,90
2017-08-16,10,50,86
2017-08-17,10,50,92
2017-08-18,10,50,98
2017-08-19,10,50,103
2017-08-20,10,50,98
2017-08-21,10,50,73
2017-08-22,10,50,79
2017-08-23,10,50,104
2017-08-24,10,50,89
2017-08-25,10,50,98
2017-08-26,10,50,92
2017-08-27,10,50,116
2017-08-28,10,50,98
2017-08-29,10,50,79
2017-08-30,10,50,79
2017-08-31,10,50,89
2017-09-01,10,50,96
2017-09-02,10,50,92
2017-09-03,10,50,102
2017-09-04,10,50,60
2017-09-05,10,50,81
2017-09-06,10,50,79
2017-09-07,10,50,78
2017-09-08,10,50,97
2017-09-09,10,50,93
2017-09-10,10,50,96
2017-09-11,10,50,74
2017-09-12,10,50,70
2017-09-13,10,50,84
2017-09-14,10,50,90
2017-09-15,10,50,94
2017-09-16,10,50,97
2017-09-17,10,50,107
2017-09-18,10,50,61
2017-09-19,10,50,84
2017-09-20,10,50,72
2017-09-21,10,50,89
2017-09-22,10,50,97
2017-09-23,10,50,97
2017-09-24,10,50,99
2017-09-25,10,50,63
2017-09-26,10,50,79
2017-09-27,10,50,80
2017-09-28,10,50,82
2017-09-29,10,50,90
2017-09-30,10,50,103
2017-10-01,10,50,99
2017-10-02,10,50,71
2017-10-03,10,50,77
2017-10-04,10,50,87
2017-10-05,10,50,78
2017-10-06,10,50,85
2017-10-07,10,50,113
2017-10-08,10,50,91
2017-10-09,10,50,69
2017-10-10,10,50,69
2017-10-11,10,50,69
2017-10-12,10,50,84
2017-10-13,10,50,81
2017-10-14,10,50,97
2017-10-15,10,50,107
2017-10-16,10,50,77
2017-10-17,10,50,68
2017-10-18,10,50,73
2017-10-19,10,50,72
2017-10-20,10,50,78
2017-10-21,10,50,78
2017-10-22,10,50,96
2017-10-23,10,50,63
2017-10-24,10,50,68
2017-10-25,10,50,67
2017-10-26,10,50,67
2017-10-27,10,50,84
2017-10-28,10,50,101
2017-10-29,10,50,89
2017-10-30,10,50,69
2017-10-31,10,50,80
2017-11-01,10,50,81
2017-11-02,10,50,79
2017-11-03,10,50,76
2017-11-04,10,50,111
2017-11-05,10,50,108
2017-11-06,10,50,66
2017-11-07,10,50,86
2017-11-08,10,50,79
2017-11-09,10,50,89
2017-11-10,10,50,85
2017-11-11,10,50,108
2017-11-12,10,50,123
2017-11-13,10,50,82
2017-11-14,10,50,72
2017-11-15,10,50,88
2017-11-16,10,50,84
2017-11-17,10,50,95
2017-11-18,10,50,99
2017-11-19,10,50,88
2017-11-20,10,50,62
2017-11-21,10,50,81
2017-11-22,10,50,81
2017-11-23,10,50,87
2017-11-24,10,50,81
2017-11-25,10,50,78
2017-11-26,10,50,113
2017-11-27,10,50,75
2017-11-28,10,50,68
2017-11-29,10,50,76
2017-11-30,10,50,73
2017-12-01,10,50,66
2017-12-02,10,50,49
2017-12-03,10,50,75
2017-12-04,10,50,54
2017-12-05,10,50,68
2017-12-06,10,50,60
2017-12-07,10,50,66
2017-12-08,10,50,67
2017-12-09,10,50,69
2017-12-10,10,50,69
2017-12-11,10,50,54
2017-12-12,10,50,67
2017-12-13,10,50,67
2017-12-14,10,50,72
2017-12-15,10,50,72
2017-12-16,10,50,52
2017-12-17,10,50,86
2017-12-18,10,50,53
2017-12-19,10,50,54
2017-12-20,10,50,51
2017-12-21,10,50,63
2017-12-22,10,50,75
2017-12-23,10,50,70
2017-12-24,10,50,76
2017-12-25,10,50,51
2017-12-26,10,50,41
2017-12-27,10,50,63
2017-12-28,10,50,59
2017-12-29,10,50,74
2017-12-30,10,50,62
2017-12-31,10,50,82
